product_id,product_name,brand_name,category,product_type,quantity,price
P018843,FabIndia Vintage Top,FabIndia,Women,Jumpsuit,2-piece set,1153.0
P018844,Floral T-shirt Set,U.S. Polo Assn Kids,Boys,Pyjama Set,Pack of 2,2051.0
P018845,Denim Jumpsuit 45,Global Desi,Women,Skirt & Top,1 set,1059.0
P018846,Vintage Shorts Set,Cherokee,Boys,Sweatshirt & Trackpant,2-piece set,1148.0
P018847,Formal Jeans 47,Jack & Jones,Men,Kurta & Pyjama Set,1 set,1110.0
P018848,Elegant Shirt Set,Allen Solly,Men,Casual Shirt,2-piece set,1052.0
P018849,Leggings - Chic Edition,Cutecumber,Girls,Skirt Set,1 set,1193.0
P018850,Chic Saree Set,W,Women,Dresses,2-piece set,1074.0
P018851,Comfort Frock Set,Wow Kids,Girls,Skirt Set,1 set,1190.0
P018852,Chic Jacket,Tommy Hilfiger,Men,Suit (Jacket & Trouser),1 set,823.0
P018853,Denim Leggings 53,Peppermint,Girls,Top & Skirt Set,2-piece set,856.0
P018854,Vintage Cardigan Set,Minnie,Girls,Party Dress Set,1 set,981.0
P018855,Premium Kurti,Cutecumber,Girls,Skirt Set,1 set,954.0
P018856,Floral Onesie 56,Babyhug,Kids,Party Wear Set,2-piece set,668.0
P018857,Formal Sweatshirt 57,Cherokee,Girls,Sweatshirt & Trackpant,1 set,864.0
P018858,Mini Klub Casual Shirt,Mini Klub,Boys,Sweatshirt & Trackpant,2-piece set,952.0
P018859,Roadster Elegant Shirt,Roadster,Men,T-shirt & Jeans,1 set,1111.0
P018860,Elegant Hoodie Set,Peter England,Men,Shirt & Pant Set,2-piece set,972.0
P018861,Elegant Casual Set Set,YK,Kids,Onesie,2-piece set,910.0
P018862,Elegant Jumpsuit 62,AND,Women,Two-piece Set,3-piece set,1032.0
P018863,Denim Jumpsuit 63,Zara,Women,Salwar & Kameez Set,2-piece set,2470.0
P018864,Sporty Sweatshirt 64,Gini & Jony,Girls,Party Dress Set,1 set,860.0
P018865,Jeans - Formal Edition,Cherokee,Boys,Hoodie Set,2-piece set,1098.0
P018866,Sweatshirt - Vintage Edition,Gini & Jony,Boys,Shorts Set,2-piece set,875.0
P018867,Casual Tunics,Biba,Women,Saree & Blouse Set,3-piece set,894.0
P018868,Leggings - Premium Edition,Peppermint,Girls,T-shirt & Shorts,1 set,1117.0
P018869,Gown - Striped Edition,Vero Moda,Women,Dresses,Single (1 piece),837.0
P018870,Denim Shorts 70,Mini Klub,Kids,T-shirt & Shorts,1 set,780.0
P018871,Premium Shirt 71,Mothercare,Boys,Pyjama Set,2-piece set,809.0
P018872,Forever 21 Sporty Jumpsuit,Forever 21,Women,Skirt & Top,Single (1 piece),1877.0
P018873,Batil Trendy Leggings,Batil,Girls,Party Dress Set,2-piece set,1080.0
P018874,Suit - Comfort Edition,Roadster,Men,Trackpant & Hoodie Set,1 set,1003.0
P018875,Formal T-shirt 75,Allen Solly,Men,T-shirt,3-piece set,1155.0
P018876,H&M Comfort Shorts,H&M,Men,Kurta & Pyjama Set,1 set,2909.0
P018877,Classic Suit Set,Peter England,Men,Shirt & Pant Set,3-piece set,842.0
P018878,Vintage T-shirt,Lilliput,Boys,Shirt & Shorts Set,2-piece set,1196.0
P018879,Formal T-shirt,Allen Solly,Men,Jeans,1 set,919.0
P018880,Striped Anarkali,AND,Women,T-shirt & Jeans,1 set,834.0
P018881,Striped Jeans,Arrow,Men,T-shirt & Jeans,1 set,1203.0
P018882,Chic Shorts Set,Levi's,Men,T-shirt,Single (1 piece),963.0
P018883,Denim Jumpsuit,Carter's,Kids,Pajama Set,1 set,1052.0
P018884,Stylish Jeans,Jack & Jones,Men,Shorts,Single (1 piece),933.0
P018885,AND Floral Skirt,AND,Women,Top & Skirt Set,1 set,1135.0
P018886,Stylish Onesie Set,Mothercare,Kids,Winter Set (Jacket & Bottom),2-piece set,1087.0
P018887,Classic Jeans,Wow Kids,Boys,T-shirt & Jeans,Single (1 piece),940.0
P018888,Classic Cardigan,Minnie,Girls,Party Dress Set,Single (1 piece),1094.0
P018889,Kurti - Chic Edition,W,Women,Skirt & Top,1 set,1176.0
P018890,Floral Trackpant,U.S. Polo Assn Kids,Boys,Shorts Set,Single (1 piece),837.0
P018891,Skirt - Classic Edition,Minnie,Girls,Dress Set,1 set,922.0
P018892,Trendy Shirt,Cherokee,Boys,Casual Set,1 set,985.0
P018893,Trendy Sweatshirt Set,YK,Boys,T-shirt & Jeans,Single (1 piece),999.0
P018894,Formal Sweatshirt,Peppermint,Girls,Jumpsuit,1 set,1017.0
P018895,Casual Jumpsuit,W,Women,Dress,1 set,920.0
P018896,Chic Dress,Vero Moda,Women,T-shirt & Jeans,1 set,1067.0
P018897,Checked Top,W,Women,Kurti & Leggings Set,2-piece set,1058.0
P018898,AND Sporty Jumpsuit,AND,Women,Two-piece Set,Single (1 piece),1031.0
P018899,Formal Kurti,Global Desi,Women,Dress,1 set,846.0
P018900,Jeans - Casual Edition,Roadster,Men,Jeans,3-piece set,1189.0
P018901,Checked Dress Set,Wow Kids,Girls,T-shirt & Shorts,1 set,942.0
P018902,Striped Blouse,Forever 21,Women,Dresses,Pack of 2,3986.0
P018903,Vintage Kurti 3,Batil,Girls,Dress Set,Single (1 piece),1169.0
P018904,Premium Sweatshirt Set,Minnie,Girls,Party Dress Set,Single (1 piece),992.0
P018905,Elegant Top,Wow Kids,Girls,Dress Set,2-piece set,806.0
P018906,Classic Kurti 6,Biba,Women,Dresses,2-piece set,976.0
P018907,Biba Classic Skirt,Biba,Women,Dresses,1 set,1128.0
P018908,Chic Blouse Set,Biba,Women,Skirt & Top,2-piece set,1112.0
P018909,Gini & Jony Checked Winter Set,Gini & Jony,Kids,Casual Set,2-piece set,1005.0
P018910,Striped Skirt,Global Desi,Women,T-shirt & Jeans,1 set,900.0
P018911,Cherokee Chic Jumpsuit,Cherokee,Kids,Playwear Set,1 set,986.0
P018912,FabIndia Formal Kurti,FabIndia,Women,Saree & Blouse Set,2-piece set,1025.0
P018913,Comfort Tunics Set,Biba,Women,Kurti & Leggings Set,1 set,1200.0
P018914,Premium Frock 14,Mothercare,Girls,Kurti & Leggings,1 set,1058.0
P018915,Hoodie - Denim Edition,Babyhug,Boys,Casual Set,1 set,647.0
P018916,W Comfort Blouse,W,Women,Salwar & Kameez Set,Single (1 piece),997.0
P018917,Denim Top 17,Batil,Girls,Kurti & Leggings,3-piece set,942.0
P018918,Top - Stylish Edition,Batil,Girls,Frock Set,Single (1 piece),1125.0
P018919,Striped Skirt Set,Gini & Jony,Girls,T-shirt & Shorts,1 set,998.0
P018920,Kurti - Formal Edition,W,Women,Salwar & Kameez Set,1 set,1198.0
P018921,Chic Jeans 21,Roadster,Men,Shorts,Single (1 piece),1179.0
P018922,Trendy T-shirt,Gini & Jony,Boys,T-shirt & Jeans,1 set,827.0
P018923,Checked Jumpsuit,Zara Kids,Kids,Winter Set (Jacket & Bottom),1 set,1073.0
P018924,Classic T-shirt Set,Lilliput,Boys,Shirt & Shorts Set,Single (1 piece),819.0
P018925,Suit - Stylish Edition,Allen Solly,Men,Jeans,2-piece set,900.0
P018926,Jumpsuit - Formal Edition,Cherokee,Kids,Pajama Set,1 set,941.0
P018927,Formal Blouse 27,W,Women,Dresses,Single (1 piece),1096.0
P018928,Stylish Jeans Set,Mini Klub,Boys,Shirt & Shorts Set,Pack of 2,1596.0
P018929,Shorts - Premium Edition,YK,Kids,Jumpsuit,2-piece set,811.0
P018930,Wow Kids Comfort Pyjama,Wow Kids,Boys,Shorts Set,Single (1 piece),1047.0
P018931,Denim Tunics,Biba,Women,Kurti & Leggings Set,2-piece set,965.0
P018932,Classic Polo 32,Mini Klub,Boys,Shorts Set,1 set,935.0
P018933,Top - Sporty Edition,Biba,Women,Salwar & Kameez Set,1 set,1000.0
P018934,FabIndia Vintage Saree,FabIndia,Women,Salwar & Kameez Set,2-piece set,1084.0
P018935,Checked Cardigan 35,YK,Girls,Kurti & Leggings,1 set,888.0
P018936,Pajama - Elegant Edition,Zara Kids,Kids,Party Wear Set,Pack of 2,2209.0
P018937,Chic Shorts,YK,Kids,Romper Set,2-piece set,1088.0
P018938,Classic Kurti Set,Global Desi,Women,Top & Skirt Set,Pack of 3,3485.0
P018939,T-shirt - Striped Edition,H&M Kids,Kids,Two-piece Set,1 set,814.0
P018940,YK Elegant Playwear,YK,Kids,Onesie,2-piece set,979.0
P018941,YK Denim Top,YK,Girls,Top & Skirt Set,Single (1 piece),1072.0
P018942,Vintage T-shirt Set,Lilliput,Boys,Hoodie Set,1 set,838.0
P018943,Denim Polo,Roadster,Men,T-shirt & Jeans,2-piece set,1157.0
P018944,Blouse - Denim Edition,Zara,Women,Salwar & Kameez Set,1 set,3531.0
P018945,Chic Top,Vero Moda,Women,Dresses,1 set,974.0
P018946,Formal Casual Set 46,Mini Klub,Kids,Pajama Set,Single (1 piece),955.0
P018947,H&M Vintage Kurti,H&M,Women,Two-piece Set,1 set,2057.0
P018948,Jack & Jones Trendy Hoodie,Jack & Jones,Men,T-shirt & Jeans,1 set,1087.0
P018949,Chic Dress Set,Wow Kids,Girls,Dress Set,1 set,1032.0
P018950,Comfort Gown 50,Forever 21,Women,Salwar & Kameez Set,2-piece set,2000.0
P018951,Floral Trackpant 51,Peter England,Men,Casual Shirt,1 set,1188.0
P018952,Premium Saree 52,Global Desi,Women,Skirt & Top,1 set,852.0
P018953,Checked Dress 53,W,Women,Two-piece Set,1 set,1158.0
P018954,Premium Jumpsuit Set,Forever 21,Women,Jumpsuit,2-piece set,2153.0
P018955,Trendy Skirt,Myntra Essentials,Women,Saree & Blouse Set,Single (1 piece),904.0
P018956,Elegant Polo Set,Peter England,Men,T-shirt,2-piece set,1161.0
P018957,Premium Kurti,YK,Girls,Frock Set,2-piece set,972.0
P018958,Shirt - Sporty Edition,Tommy Hilfiger,Men,Shorts,1 set,1126.0
P018959,Formal Anarkali 59,Zara,Women,Skirt & Top,1 set,2867.0
P018960,Elegant Kurti 60,Peppermint,Girls,T-shirt & Shorts,1 set,1140.0
P018961,Allen Solly Floral Suit,Allen Solly,Men,T-shirt & Jeans,2-piece set,1055.0
P018962,Trendy Shirt,Lilliput,Boys,Kurta & Pajama Set,1 set,856.0
P018963,United Colors Elegant Jacket,United Colors,Men,Trackpant & Hoodie Set,1 set,1060.0
P018964,Top - Chic Edition,Myntra Essentials,Women,Jumpsuit,3-piece set,877.0
P018965,AND Comfort Dress,AND,Women,Salwar & Kameez Set,1 set,965.0
P018966,Elegant Leggings,Cutecumber,Girls,Top & Skirt Set,1 set,868.0
P018967,Playwear - Classic Edition,H&M Kids,Kids,Party Wear Set,1 set,809.0
P018968,Sporty Shorts Set,Arrow,Men,Suit (Jacket & Trouser),1 set,1327.0
P018969,Cherokee Comfort Shorts,Cherokee,Boys,Kurta & Pajama Set,1 set,1015.0
P018970,T-shirt - Striped Edition,Peppermint,Girls,Sweatshirt & Trackpant,Pack of 3,2978.0
P018971,Saree - Premium Edition,FabIndia,Women,Dresses,1 set,1001.0
P018972,Classic Polo Set,Mothercare,Boys,T-shirt & Shorts,1 set,899.0
P018973,Blouse - Denim Edition,H&M,Women,Kurti & Leggings Set,Single (1 piece),2685.0
P018974,Peppermint Stylish T-shirt,Peppermint,Girls,Jumpsuit,Pack of 3,3245.0
P018975,Allen Solly Elegant Kurta,Allen Solly,Men,Casual Shirt,1 set,943.0
P018976,United Colors Checked Trackpant,United Colors,Men,Kurta & Pyjama Set,Single (1 piece),1152.0
P018977,Tunics - Denim Edition,Global Desi,Women,T-shirt & Jeans,2-piece set,1058.0
P018978,Chic Onesie,Cherokee,Kids,Party Wear Set,2-piece set,1085.0
P018979,Denim Anarkali,H&M,Women,Dress,1 set,2277.0
P018980,Cardigan - Checked Edition,Peppermint,Girls,Sweatshirt & Trackpant,2-piece set,800.0
P018981,Striped Cardigan,Batil,Girls,Sweatshirt & Trackpant,2-piece set,1146.0
P018982,Sweatshirt - Comfort Edition,Gini & Jony,Boys,Kurta & Pajama Set,1 set,1129.0
P018983,Elegant Jumpsuit,Gymboree,Kids,Playwear Set,2-piece set,849.0
P018984,Elegant Frock,Peppermint,Girls,Kurti & Leggings,3-piece set,950.0
P018985,Mothercare Trendy Pajama,Mothercare,Kids,Onesie,1 set,1065.0
P018986,Striped Playwear,H&M Kids,Kids,Two-piece Set,1 set,1061.0
P018987,Sporty Romper Set,Babyhug,Kids,Winter Set (Jacket & Bottom),1 set,686.0
P018988,Denim Anarkali Set,Vero Moda,Women,Two-piece Set,1 set,856.0
P018989,Kurti - Elegant Edition,Zara,Women,Top & Skirt Set,Single (1 piece),2916.0
P018990,Arrow Formal T-shirt,Arrow,Men,Shorts,1 set,1258.0
P018991,FabIndia Formal Anarkali,FabIndia,Women,Two-piece Set,3-piece set,956.0
P018992,Checked Cardigan 92,Wow Kids,Girls,Kurti & Leggings,2-piece set,806.0
P018993,Formal Gown,Myntra Essentials,Women,Dress,2-piece set,1159.0
P018994,Chic Dress 94,AND,Women,Top & Skirt Set,1 set,1011.0
P018995,Formal Trackpant Set,Gini & Jony,Boys,Sweatshirt & Trackpant,1 set,1140.0
P018996,H&M Trendy T-shirt,H&M,Men,Shorts,2-piece set,2060.0
P018997,Batil Casual T-shirt,Batil,Girls,T-shirt & Shorts,2-piece set,891.0
P018998,Sporty Suit 98,Levi's,Men,Casual Shirt,1 set,904.0
P018999,Global Desi Chic Gown,Global Desi,Women,Saree & Blouse Set,1 set,955.0
P019000,Sporty Anarkali Set,Biba,Women,Salwar & Kameez Set,1 set,1121.0
P019001,Mini Klub Checked Winter Set,Mini Klub,Kids,Winter Set (Jacket & Bottom),1 set,764.0
P019002,Classic Shirt 2,Levi's,Men,Kurta & Pyjama Set,1 set,882.0
P019003,Elegant Shirt 3,Jack & Jones,Men,Jeans,Pack of 3,2478.0
P019004,Comfort Cardigan 4,Mothercare,Girls,Sweatshirt & Trackpant,1 set,832.0
P019005,Anarkali - Vintage Edition,FabIndia,Women,Skirt & Top,1 set,1104.0
P019006,Floral Playwear 6,Cherokee,Kids,Winter Set (Jacket & Bottom),2-piece set,978.0
P019007,Chic Suit Set,Arrow,Men,Jeans,1 set,1636.0
P019008,Comfort Top Set,Minnie,Girls,Party Dress Set,1 set,1073.0
P019009,Hoodie - Sporty Edition,Peter England,Men,Kurta & Pyjama Set,1 set,854.0
P019010,Floral Hoodie,Allen Solly,Men,T-shirt & Jeans,1 set,857.0
P019011,Comfort Jumpsuit,Vero Moda,Women,Saree & Blouse Set,Single (1 piece),1102.0
P019012,Floral Jacket Set,Mini Klub,Boys,Kurta & Pajama Set,Single (1 piece),871.0
P019013,Striped Blouse 13,Biba,Women,Top & Skirt Set,Single (1 piece),951.0
P019014,Stylish Winter Set,Carter's,Kids,Onesie,3-piece set,831.0
P019015,Denim Sweatshirt Set,Babyhug,Girls,Kurti & Leggings,1 set,483.0
P019016,Shorts - Checked Edition,United Colors,Men,Jeans,1 set,915.0
P019017,Classic Kurta 17,Jack & Jones,Men,Formal Shirt,1 set,804.0
P019018,Comfort Pyjama Set,Kiddie,Boys,Sweatshirt & Trackpant,Single (1 piece),892.0
P019019,Gini & Jony Trendy Pajama,Gini & Jony,Kids,Playwear Set,3-piece set,968.0
P019020,Stylish Hoodie Set,H&M,Men,Jeans,1 set,2121.0
P019021,Premium Skirt,Vero Moda,Women,Two-piece Set,1 set,842.0
P019022,Peter England Premium Hoodie,Peter England,Men,T-shirt,Single (1 piece),1159.0
P019023,Zara Kids Comfort Playwear,Zara Kids,Kids,Jumpsuit,2-piece set,1034.0
P019024,Checked T-shirt 24,Mothercare,Girls,Frock Set,2-piece set,1174.0
P019025,Mini Klub Floral Playwear,Mini Klub,Kids,Two-piece Set,1 set,751.0
P019026,Denim Top Set,FabIndia,Women,Top & Skirt Set,2-piece set,1071.0
P019027,Casual Trackpant Set,Mothercare,Boys,Sweatshirt & Trackpant,2-piece set,882.0
P019028,Vintage Pyjama 28,Lilliput,Boys,T-shirt & Jeans,2-piece set,1047.0
P019029,Classic Saree,W,Women,Kurti & Leggings Set,2-piece set,852.0
P019030,Casual Pajama,Gini & Jony,Kids,Jumpsuit,1 set,801.0
P019031,Formal T-shirt,Cherokee,Kids,Casual Set,Pack of 3,3518.0
P019032,Sporty Kurta Set,United Colors,Men,Suit (Jacket & Trouser),Single (1 piece),1022.0
P019033,Chic Kurta Set,Tommy Hilfiger,Men,Suit (Jacket & Trouser),3-piece set,1171.0
P019034,Vintage Winter Set 34,Babyhug,Kids,Onesie,1 set,560.0
P019035,Trendy Sweatshirt 35,Lilliput,Boys,Kurta & Pajama Set,2-piece set,931.0
P019036,Premium Jacket 36,Allen Solly,Men,Casual Shirt,1 set,960.0
P019037,Denim Shorts,Mothercare,Boys,Pyjama Set,2-piece set,1082.0
P019038,Premium Shorts 38,Wow Kids,Boys,Pyjama Set,Pack of 3,3079.0
P019039,Mothercare Elegant Kurti,Mothercare,Girls,T-shirt & Shorts,3-piece set,1170.0
P019040,Formal Jeans 40,YK,Boys,Sweatshirt & Trackpant,Pack of 3,2431.0
P019041,Saree - Casual Edition,Global Desi,Women,Skirt & Top,Pack of 3,3250.0
P019042,H&M Casual Trackpant,H&M,Men,T-shirt,2-piece set,2330.0
P019043,Comfort Shorts Set,Cherokee,Kids,Onesie,1 set,872.0
P019044,Casual Hoodie,YK,Boys,T-shirt & Shorts,Single (1 piece),1004.0
P019045,Levi's Denim Hoodie,Levi's,Men,Shorts,Single (1 piece),1002.0
P019046,Chic Set Set,YK,Kids,Party Wear Set,2-piece set,855.0
P019047,Trendy Tunics Set,Global Desi,Women,T-shirt & Jeans,Single (1 piece),881.0
P019048,Premium Kurta 48,Arrow,Men,T-shirt,1 set,1445.0
P019049,Trendy Kurti 49,Global Desi,Women,Kurti & Leggings Set,1 set,964.0
P019050,Denim Polo,Tommy Hilfiger,Men,Suit (Jacket & Trouser),1 set,927.0
P019051,Elegant Jumpsuit 51,Zara,Women,Dresses,2-piece set,2578.0
P019052,Formal Trackpant,H&M,Men,Jeans,Single (1 piece),2004.0
P019053,Floral Playwear Set,Zara Kids,Kids,Party Wear Set,2-piece set,1188.0
P019054,Zara Kids Comfort Onesie,Zara Kids,Kids,Two-piece Set,1 set,1177.0
P019055,Kurti - Denim Edition,Zara,Women,Jumpsuit,Single (1 piece),2980.0
P019056,Forever 21 Stylish Kurti,Forever 21,Women,T-shirt & Jeans,1 set,2396.0
P019057,Classic Kurti Set,FabIndia,Women,Skirt & Top,2-piece set,1069.0
P019058,Trendy Blouse 58,Forever 21,Women,Dresses,2-piece set,1655.0
P019059,Denim Top,Wow Kids,Girls,T-shirt & Shorts,1 set,847.0
P019060,Casual Gown 60,Myntra Essentials,Women,Saree & Blouse Set,1 set,1166.0
P019061,Elegant Saree Set,W,Women,T-shirt & Jeans,Single (1 piece),1052.0
P019062,Mini Klub Stylish Jeans,Mini Klub,Boys,Casual Set,1 set,910.0
P019063,Classic Onesie,H&M Kids,Kids,Two-piece Set,1 set,1159.0
P019064,Classic Skirt Set,Biba,Women,Kurti & Leggings Set,1 set,979.0
P019065,Premium Top 65,Peppermint,Girls,Frock Set,1 set,819.0
P019066,Gini & Jony Formal Leggings,Gini & Jony,Girls,Kurti & Leggings,1 set,875.0
P019067,Romper - Trendy Edition,Babyhug,Kids,T-shirt & Shorts,Single (1 piece),496.0
P019068,Onesie - Premium Edition,Mini Klub,Kids,Party Wear Set,Single (1 piece),700.0
P019069,Sporty Onesie 69,Mothercare,Kids,Pajama Set,1 set,964.0
P019070,Elegant Shorts,H&M Kids,Kids,Casual Set,1 set,847.0
P019071,Allen Solly Stylish Polo,Allen Solly,Men,Suit (Jacket & Trouser),1 set,867.0
P019072,Formal Dress,Batil,Girls,Skirt Set,Single (1 piece),978.0
P019073,Stylish Kurti Set,H&M,Women,Jumpsuit,1 set,2340.0
P019074,Set - Stylish Edition,Zara Kids,Kids,T-shirt & Shorts,2-piece set,987.0
P019075,Shirt - Formal Edition,U.S. Polo Assn Kids,Boys,T-shirt & Jeans,1 set,972.0
P019076,Casual Shirt Set,Peter England,Men,Suit (Jacket & Trouser),Single (1 piece),1058.0
P019077,Floral Skirt Set,Zara,Women,Saree & Blouse Set,Pack of 2,5000.0
P019078,Shorts - Formal Edition,Levi's,Men,Jeans,1 set,843.0
P019079,Dress - Premium Edition,Myntra Essentials,Women,Two-piece Set,1 set,840.0
P019080,T-shirt - Stylish Edition,Arrow,Men,Suit (Jacket & Trouser),1 set,1712.0
P019081,Mothercare Elegant Jeans,Mothercare,Boys,T-shirt & Shorts,1 set,1003.0
P019082,Top - Sporty Edition,Vero Moda,Women,Jumpsuit,3-piece set,1107.0
P019083,Minnie Checked Dress,Minnie,Girls,Jumpsuit,Pack of 2,1772.0
P019084,Premium Top 84,Gini & Jony,Girls,Sweatshirt & Trackpant,1 set,1132.0
P019085,Comfort Anarkali,Biba,Women,Saree & Blouse Set,2-piece set,1170.0
P019086,Denim Tunics,AND,Women,Saree & Blouse Set,2-piece set,1054.0
P019087,Elegant Kurti,Vero Moda,Women,Dress,Pack of 2,1685.0
P019088,Casual Winter Set Set,Zara Kids,Kids,Jumpsuit,2-piece set,1158.0
P019089,Casual Set 89,Carter's,Kids,Playwear Set,Single (1 piece),1117.0
P019090,Carter's Trendy Onesie,Carter's,Kids,Onesie,2-piece set,1100.0
P019091,Cherokee Formal T-shirt,Cherokee,Boys,Shirt & Shorts Set,1 set,815.0
P019092,Formal Pyjama,Gini & Jony,Boys,Kurta & Pajama Set,1 set,1120.0
P019093,Premium Tunics Set,FabIndia,Women,Top & Skirt Set,2-piece set,855.0
P019094,Sporty Anarkali Set,W,Women,Kurti & Leggings Set,1 set,889.0
P019095,Sporty Blouse Set,Forever 21,Women,Salwar & Kameez Set,1 set,2062.0
P019096,Premium Jumpsuit 96,Babyhug,Kids,T-shirt & Shorts,Single (1 piece),544.0
P019097,Trendy Shorts,Levi's,Men,Trackpant & Hoodie Set,2-piece set,1065.0
P019098,Formal Saree 98,H&M,Women,Kurti & Leggings Set,1 set,2608.0
P019099,Chic Dress Set,Minnie,Girls,Dress Set,1 set,843.0
P019100,Chic Jumpsuit,AND,Women,Dresses,1 set,1062.0
P019101,Comfort Shorts 1,Jack & Jones,Men,T-shirt & Jeans,1 set,1170.0
P019102,Checked T-shirt 2,Babyhug,Boys,T-shirt & Jeans,1 set,519.0
P019103,Vero Moda Stylish Gown,Vero Moda,Women,Jumpsuit,2-piece set,1039.0
P019104,Classic Polo,Tommy Hilfiger,Men,Casual Shirt,Pack of 2,1873.0
P019105,Floral T-shirt,Kiddie,Boys,Pyjama Set,1 set,984.0
P019106,Casual Shorts 6,Jack & Jones,Men,T-shirt & Jeans,Pack of 2,1830.0
P019107,Premium Pyjama 7,Mothercare,Boys,Jacket & Trousers,2-piece set,942.0
P019108,Casual Set - Sporty Edition,H&M Kids,Kids,Onesie,Single (1 piece),812.0
P019109,Comfort Jacket Set,Kiddie,Boys,Jacket & Trousers,2-piece set,1193.0
P019110,Babyhug Checked Winter Set,Babyhug,Kids,Romper Set,2-piece set,630.0
P019111,Zara Trendy Gown,Zara,Women,T-shirt & Jeans,3-piece set,3001.0
P019112,Vintage Kurti Set,Zara,Women,Dress,1 set,2860.0
P019113,Blouse - Comfort Edition,H&M,Women,Skirt & Top,1 set,2539.0
P019114,Stylish Pajama Set,YK,Kids,Party Wear Set,2-piece set,952.0
P019115,Formal T-shirt,Mini Klub,Boys,T-shirt & Jeans,1 set,755.0
P019116,Cherokee Trendy Onesie,Cherokee,Kids,Two-piece Set,1 set,986.0
P019117,Chic Trackpant 17,Mini Klub,Boys,Kurta & Pajama Set,Single (1 piece),728.0
P019118,Formal Playwear Set,H&M Kids,Kids,Jumpsuit,1 set,872.0
P019119,Striped Playwear 19,Babyhug,Kids,Pajama Set,1 set,614.0
P019120,Classic Jeans Set,Roadster,Men,Casual Shirt,Pack of 2,2729.0
P019121,United Colors Striped Kurta,United Colors,Men,Kurta & Pyjama Set,1 set,861.0
P019122,Trendy Casual Set 22,Gini & Jony,Kids,Pajama Set,1 set,813.0
P019123,Vintage Kurta 23,Arrow,Men,Jeans,Single (1 piece),1348.0
P019124,Hoodie - Premium Edition,Zara,Men,T-shirt,2-piece set,3576.0
P019125,Denim Onesie 25,Babyhug,Kids,Romper Set,1 set,679.0
P019126,Elegant Casual Set Set,Mini Klub,Kids,Winter Set (Jacket & Bottom),Single (1 piece),831.0
P019127,Jeans - Sporty Edition,H&M,Men,Formal Shirt,Single (1 piece),2929.0
P019128,Comfort T-shirt 28,Babyhug,Kids,Winter Set (Jacket & Bottom),1 set,587.0
P019129,Casual Polo Set,Levi's,Men,T-shirt,1 set,1193.0
P019130,Gown - Chic Edition,Global Desi,Women,Jumpsuit,Single (1 piece),919.0
P019131,Classic Winter Set,Mothercare,Kids,Two-piece Set,2-piece set,896.0
P019132,Kurta - Classic Edition,Roadster,Men,Kurta & Pyjama Set,Single (1 piece),1266.0
P019133,Checked Jumpsuit 33,Forever 21,Women,Jumpsuit,3-piece set,1903.0
P019134,Denim Shirt 34,YK,Boys,Kurta & Pajama Set,Single (1 piece),1051.0
P019135,Cherokee Vintage Set,Cherokee,Kids,T-shirt & Shorts,1 set,922.0
P019136,Top - Comfort Edition,Mothercare,Girls,Party Dress Set,Single (1 piece),1047.0
P019137,Mothercare Trendy Kurti,Mothercare,Girls,Sweatshirt & Trackpant,2-piece set,910.0
P019138,United Colors Checked Jacket,United Colors,Men,Suit (Jacket & Trouser),2-piece set,820.0
P019139,Trendy Skirt Set,Wow Kids,Girls,T-shirt & Shorts,2-piece set,1165.0
P019140,Trendy Shorts Set,Peter England,Men,Trackpant & Hoodie Set,2-piece set,1153.0
P019141,Comfort Set 41,Babyhug,Kids,Jumpsuit,3-piece set,713.0
P019142,Comfort Leggings,Gini & Jony,Girls,Sweatshirt & Trackpant,1 set,1087.0
P019143,Casual Jacket,Tommy Hilfiger,Men,Shirt & Pant Set,1 set,1073.0
